Reference,PPI,PPCT,PPCT2,ANCOVA
0.981631016677164,1.0492542339873752,1.0372548570448223,1.0373896826562465,1.0371239472421
0.7015975530157229,0.9478812200137131,0.9067812685045361,0.906309959365351,0.9072536997845574
0.833204099794276,0.9004295213852553,0.887670929476624,0.8879949366191617,0.8877236957225896
1.0189048431867977,1.0426783004021203,1.0385693250576504,1.038636536755799,1.038507440643841
1.0086034639938102,1.0887342687986845,1.0731794189663824,1.0734837651160674,1.0730113382831241
1.210186874780405,0.9752132753714581,1.0258532033045744,1.0257557528408716,1.0251453050930006
0.6522306224450518,1.124855020474346,1.025496159648178,1.01825067812341,1.03292319509223
0.9212643741541132,1.0015289146152617,0.9863626473221015,0.986698119155852,0.9865165857166269
1.1224986301073256,0.9041414720607572,0.9389713258481228,0.9395661370530259,0.9379219291073858
1.1602061979989446,0.8542964767305807,0.9097292063496384,0.911560208711366,0.9077497310711953
1.03410112883583,0.8959510469542672,0.9199694528143009,0.9197974482799247,0.920044435680354
1.1825634425575364,0.9780459285291996,1.0209150158085512,1.0211266836394157,1.020658310811397
0.8923068152904876,1.0168554601494857,0.9905552515584457,0.9905145397315048,0.9912293653262435
0.7248489021154093,1.0704758668142809,1.0046062694413471,1.003455980649554,1.0074808699606206
1.10045447682735,1.0310196505753348,1.0432100323518003,1.043201456672841,1.0430873487930319
0.8236470185792464,1.0300137401887528,0.9942682381681573,0.9947583260836355,0.9950254868058366
1.1402487921994338,0.9040843900913094,0.9506290029567797,0.9511565976094256,0.949913109496302
0.7304426944464054,0.9802271603933415,0.937408497647676,0.9362024728775601,0.9392600264641762
0.9668960096395315,1.05455775427254,1.04040159131901,1.0404929634299211,1.0403883783939998
1.250447296678864,1.0663129630796657,1.1013854401604846,1.101264956463318,1.1013274584308035
1.0691623079391617,0.9999765670245099,1.0150329616166327,1.0147673257009648,1.0151186298916535
1.0117469221211297,0.9375007196257376,0.9530873415351047,0.9527979761710862,0.9531106758512723
1.0153492270698177,1.026578934203474,1.0246928619794777,1.0247127355712156,1.0246800443415673
0.8481290917044532,0.9974818120231949,0.9696753748258212,0.9696943986404191,0.9696678179374217
1.0359429428298357,0.9793007164873229,0.9896087592543402,0.9895126172735278,0.9897038807565609
0.7743360001035535,1.0075452659563662,0.9661316717936669,0.9656772678674812,0.9665933208822761
1.1232479116388752,0.9340485840324365,0.9752380116959916,0.9753221971462283,0.9748756964889977
1.1027160281286412,1.0208440875823686,1.0354116443681531,1.035275383484382,1.0355440205668736
1.1712588358262481,0.9299631168266497,0.9737868958491851,0.9736151698322834,0.9721554283768015
1.0392251827496104,0.9296319849679038,0.9507292032004536,0.9506721110433697,0.9507148964304369
1.0300324443267306,0.9421750438166824,0.9590568420140791,0.9589031557626853,0.9591424384053243
1.1162772976410518,1.1878943908936122,1.1695946105064132,1.1696611012750608,1.1695518202812865
1.0139931312581885,0.9422348888335041,0.9547907926700439,0.9545977437081676,0.9547397998730077
0.9342452640893306,1.1014077753078726,1.0726035732605375,1.0726138878213891,1.0728017095155555
0.9933204185841962,0.9138094997806661,0.9286548209530743,0.9285852288677947,0.9286985420377574
1.2990479294004817,1.0670362762275132,1.1065922834112756,1.1072030603655683,1.1056167157433006
1.134786430167913,0.9027341047172734,0.9460321357147785,0.9464168435611034,0.9456011304583029
1.0521174750211615,1.109460363202087,1.1008690590669041,1.1009914562427061,1.1007562172019019
0.6169944585199751,0.8669809655752134,0.8189464307925342,0.8194818326934845,0.8193208232625793
0.9479878771220047,1.0591708019957977,1.0364384943087888,1.0369157539224934,1.0361908850450698
1.0798221666299712,0.9565981871351629,0.9756180681351069,0.9753835853702015,0.9757892566595291
0.9986538238582133,0.9945738206517993,0.9952402570134473,0.9952032044766299,0.99521911555581
0.8879776600849554,1.0786759671088793,1.0561356468437075,1.0558236613686915,1.0565727119452064
0.7747229045109362,1.0300381876620635,0.9847686265655282,0.9845170328471039,0.986175730499482
1.1272173917007264,1.0529746494877505,1.065688250821998,1.0654806552332359,1.0658456717192666
0.9458155974226088,1.0817230421970083,1.0564698889766324,1.0562916507565026,1.057617187237811
1.1047839039200138,1.0256898307109303,1.0404511752125194,1.0403303349926087,1.040571504589678
0.9057827426300852,1.0755124024332838,1.0320235182761386,1.0321650110319671,1.0326413146319111
0.8353067318580789,1.1065818698167678,1.057715308407908,1.0570353312967493,1.0588005764540245
0.750153146622618,1.0117861236837615,0.96142889319661,0.9602614888987658,0.9628202953413958
1.1099802720554048,1.0327101941714716,1.0469643860706082,1.0468434319593036,1.0470820312233418
1.1760664321725385,1.0381548927453703,1.0684244783890298,1.0671588549710032,1.0684927570655287
0.7902424922228624,0.879470166930288,0.8632740388854081,0.863609125916102,0.863660705825746
1.014894170635458,1.0740657374641165,1.0612704827781112,1.0614644362798213,1.0611222621088239
1.1407287959206276,0.937155389300361,0.9762140159072166,0.9764332021679554,0.9759931777213807
0.9615607609559499,1.0608442266149936,1.044227785729571,1.0441450460341688,1.0447431913012915
0.9311703039898499,0.9349302116671978,0.9342014882191254,0.9342337587838797,0.9341891325555046
0.7244032333903847,1.024755439966628,0.9658679969506917,0.9646359639168459,0.9674844839340779
1.1122802246871613,0.9509756986498773,0.9824558483103277,0.9823829066099703,0.9819672405999615
0.807728548221953,0.9569487069748224,0.9334547763843157,0.9334914017630901,0.9334222190699705
0.8815202868148467,0.9996208018393016,0.9767991093726341,0.977457655918641,0.9770971454086947
0.8437430895309251,0.9497812357690694,0.931918697859548,0.9321765345569503,0.9320762467397943
0.9240638901607584,0.9872240913471975,0.9754996816958033,0.9755310211350212,0.9757125996995069
1.257656155128444,1.0382718165302427,1.07292757529611,1.0734198249153033,1.0722870295082825
0.9623518735506111,0.9375882423489058,0.9413834032391357,0.9413710580586265,0.9413578676428769
0.9886421683493671,0.8560668206813491,0.875955484307243,0.8758708186539543,0.8760059010360222
0.6956893136849378,0.9506151303338023,0.9122639006053961,0.9112640240404821,0.9152875845456993
0.9156833626606323,1.0911524628025662,1.0645185995382869,1.0645105128412833,1.0648364408716704
1.0156858965194373,0.8983933311742075,0.9221026644307326,0.9220142607348052,0.9221711723265711
0.98384518470263,0.9732534123525826,0.9751620945987607,0.9751345526271319,0.9751758834023787
0.8709598107613491,0.9143219759811975,0.9062921211198569,0.9063819732212617,0.9062270762504521
0.860435658539796,0.9349938717787462,0.9222175405195522,0.922357503080691,0.9220797584352425
1.0826801019453671,1.0118662920596515,1.0263007093335084,1.0262472816752324,1.0258995015404135
0.8610367681670386,1.0437775826724134,1.0085283046639766,1.0088230054599348,1.009056465263555
0.8864609756673612,0.9943305563464998,0.9715177720407014,0.9716107128849366,0.9714457398663263
0.9755851832424036,1.0540145810362775,1.0372220389223925,1.0372437141423232,1.037258015794528
0.9626304468295073,1.0402800169883364,1.023688470301152,1.0239793167371876,1.0235970865706787
1.0926335725417105,1.0543365563150942,1.0608899324399437,1.0607957618208024,1.0608911974494157
0.98910170122238,0.9974628529143263,0.9957308647084956,0.9957534680171117,0.9957391310438711
1.1748564308508105,1.0947526930285705,1.111170478626899,1.1110731155495897,1.11115541181554
1.2613175037036555,0.9548281373392349,1.007055848035304,1.0087807714696146,1.005278442139716
0.9914671843859857,0.9584725356959897,0.9654715934479767,0.9653496599641722,0.9654338388216841
0.8462968422782262,0.927830099495651,0.9116268136321224,0.9117622194738354,0.9114995211008613
0.8415788462860244,1.0566060758053517,1.0049286686959151,1.0044724829580702,1.0055678069573486
0.9007541393705938,1.0267406098230696,1.0024129306054315,1.0025084275370297,1.0024673545486875
1.0370977788362872,1.0261384040357828,1.0280886018472077,1.0280661852114934,1.0280983305306965
0.8731221064211463,0.9359146924045252,0.921621610623524,0.921776850391407,0.9214951459451654
1.0175728291105375,1.0047142389474966,1.0071303087887336,1.0070823236786446,1.0071664100629478
0.9751430919219319,0.9933310123946234,0.9897190808606114,0.9897653375357136,0.9896914432311034
1.19102277480267,1.0582933376475359,1.0830626298873614,1.08295385360731,1.0827800170679573
1.002735521248982,1.0336376130875367,1.0279607218118132,1.0280176670488068,1.0279076826678404
1.0790348758931367,0.9654746734888477,0.9871333001189062,0.9870386244027539,0.9872276923010563
0.8465230676622938,1.0110251884520476,0.9710075709639399,0.971257830588488,0.9708558472399057
1.1238309212897972,0.9690110748634063,0.9943911215435509,0.99423093117879,0.9939087646149778
1.018669565476312,0.9241491478451033,0.9460051893999555,0.9458629279576636,0.9461300897658892
0.967128048587314,1.067677168787106,1.0508864794053454,1.0516005485226785,1.0508068276150135
1.1185153155657663,1.0532954741826264,1.0665503048335951,1.066418816876313,1.06664731327071
0.8429518932588278,0.9552288942693746,0.9342354224154257,0.9346257341912285,0.9346256783671394
0.9462633661300882,0.9734990009964882,0.9674033316722565,0.9674516271178192,0.9673557462377694
1.1924978054073676,1.144472325542172,1.1547223873324368,1.1545194192552635,1.1547994768907086
1.310833431610599,1.0382069153155906,1.0954019523296734,1.096077274099359,1.094308222164968
1.0879794929261015,1.0777548895932267,1.0791912540080848,1.0791689865366334,1.0792131182158813
1.1097325717368132,0.9003664355786478,0.9345438769283211,0.935353718138003,0.9335904221533393
0.8750304190462224,0.9537731674668928,0.9403345839346475,0.9404596555560718,0.9402129597263528
0.968237278867034,1.0526520871756575,1.0350354716654844,1.0351431813827898,1.0349597296585258
0.9561417368372982,0.9062134642985299,0.9131074124308788,0.9129446834520389,0.9130421242405267
0.4281358192815177,0.954581139051004,0.8487390340099001,0.8358325182690662,0.8621714345200225
0.7882382346332555,0.9126181216533686,0.884922216823543,0.8848572226860528,0.8852387961899046
0.9191733490528324,0.8171187985642362,0.8373158139598469,0.8370472852963298,0.8368381781605205
0.7813575887358972,1.0665536228610477,1.0086094364093112,1.0075464245297252,1.009738547584727
1.0315321994613693,0.9982317434189175,1.0044283344100233,1.0043231911614476,1.0044560234162292
0.8913492647780591,1.0431279915346234,1.0119275612928884,1.0120402595754057,1.0118826297924268
1.033103551066625,0.9867445709326397,0.993252209252274,0.9930291968579587,0.9932965677000438
1.050682328651401,0.9675227929313933,0.982331991970354,0.9822068046547445,0.9824539575948028
0.8805247833934378,1.1164236047634415,1.07337933902903,1.0732797581573013,1.0737958528069274
1.0345280218268804,1.1309580861227315,1.107095700000747,1.107194045385932,1.1070211054651495
0.7587193293937553,0.9866504471354087,0.9464274941871341,0.9459950289025671,0.9468738985255174
0.9426804218691236,0.9030615360062698,0.911176867147716,0.910912608356079,0.9111428331316851
0.9542129611661849,0.9780028444582538,0.973776765017498,0.9738411166203667,0.9737314912059529
1.1505125865953378,0.9867487299034888,1.0127399691529573,1.012371637550514,1.012027109649052
0.9065392938977206,0.9910603061696931,0.9738862189672525,0.9739648657582333,0.9738259577204573
0.9338285802852414,1.1410793365657126,1.1005142081050532,1.1002302234782537,1.1008496654998994
0.7608664476475553,0.9442915398928122,0.9139117334665344,0.9138026082655144,0.9140805165100948
0.7563228331424963,0.9492251723928679,0.9173565310579678,0.9169644000829562,0.9181149523007264
0.942278708479473,1.0693677051059227,1.0408998286890463,1.0410916383813005,1.0407283228588815
0.9703519197533249,0.9958194519614956,0.9910992606887363,0.9911526424513611,0.9912079871661817
0.9991008712561973,1.0131349919385184,1.0101268620142825,1.0101904104374884,1.0100810182483868
0.8568806887279851,0.9744468629385461,0.9520375336140189,0.9521407300586164,0.9519347099682327
1.3322848799206541,1.017329244355524,1.0893402256905864,1.0912227920814388,1.0874391345885095
0.7039610708159729,0.9845141781238897,0.9199725987403631,0.9189995892771887,0.9213100716932067
0.9066923029859457,1.1205359512669109,1.0745617226226534,1.0752460302491718,1.0746130584604916
0.8270169948669553,1.0553431501375523,1.0213841780868038,1.0217202615717318,1.0214167783545771
1.0954624070988093,1.0291127475495716,1.0432486935183463,1.0431357053056505,1.0433011344342877
1.0103216578099945,0.961783784941464,0.972221844655989,0.972134912957972,0.9723085041491659
1.2324795972656142,0.8676699737613748,0.960423682350832,0.9625452053977764,0.9580091548843299
1.1148760868510021,0.90594599705381,0.9397899954532839,0.9396886784360498,0.9390273976629995
1.0771436901074096,0.9486001029402937,0.9735107586635616,0.9722575945253079,0.9722550714791021
1.0668864114343408,0.9311302220884812,0.9579606972003559,0.9578221924373308,0.9577954348562804
0.9916365251875205,0.9462838549172632,0.9544646085179429,0.9542082750095217,0.9546066157185145
0.9327000762657194,1.09560270668571,1.060968572178393,1.0609979375562169,1.061023365758459
0.9718775265081067,0.9973208880281029,0.9927702567292218,0.9928488118081837,0.9927511775609883
0.830423835866372,0.9698064320268669,0.9494057361432559,0.9495151096157883,0.9493020876763096
1.097601320473095,0.9310845957441791,0.9687140830847593,0.968412695628335,0.968688526162572
1.157826359489748,1.0340422246019696,1.052952140155709,1.0529393917389303,1.0529303320263064
0.7552413001722829,1.0343823055380337,0.9742456317172642,0.9731409522352158,0.97546656055247
1.228625296113122,0.9906785894334091,1.0404348293177195,1.0400653887560678,1.040279771710379
1.137917464709649,0.9709933095015483,1.005524896041937,1.0050559818220273,1.0057046615763654
1.1254052339304135,0.9948327659291907,1.0148104760085848,1.0147367052255047,1.0146979474487494
1.042845112638684,1.1129894635654387,1.1005623452991997,1.1005723006714998,1.1006126458412335
0.7370221677658962,1.0483309955490259,0.9968313609623332,0.9947845579259346,0.9992075898433135
1.0183803673090126,0.8857872139473557,0.912453639997452,0.9123664436421093,0.9125181944846186
